shot_id,x,y,outcome,body_part,set_piece,dist,ang,gol
6571786_175084,42.127,14.272,S,L,,17.643387231481373,0.1675675152574647,False
6571815_176422,38.813,2.047,O,R,,13.839226062175586,0.18310460492700661,False
6571921_180900,42.195,-3.356,S,R,,10.837700909325742,0.16162066092390825,False
6572025_187320,42.819,17.293,S,R,,19.8184159306439,0.1607563784075408,False
6572045_188352,27.331,5.364,S,R,,25.734239001765722,0.26041219832913054,False
6573054_12570,28.241,-19.151,B,L,,30.90727878671948,0.137109713992902,False
6573342_18710,31.814,-7.166,B,R,,21.892056824336997,0.18831735434297142,False
6573389_19770,46.771,-0.423,C,HE,,5.74459485081411,0.1511700752858239,False
6573457_19909,30.425,-11.406,B,R,,24.847584610983823,0.17275213746537407,False
6572810_36594,48.708,6.446,B,HE,,7.478648273585274,0.14911971876085145,False
6573439_48371,48.88,0.904,G,L,,3.731168181682512,0.14616810478958425,True
6573355_66515,45.525,-0.591,G,HE,,6.999993285711067,0.1548285496549962,True
6573635_73278,29.29,-12.082,S,L,,26.16636818513414,0.17198216687479526,False
6574059_86313,41.258,1.028,O,R,,11.288903755458275,0.1716807447388323,False
6574195_94719,35.754,-1.779,O,HE,,16.8402303131519,0.18996103034796513,False
6573002_105070,38.879,-9.94,O,L,,16.862243059569508,0.15600128067123403,False
6573118_109417,40.067,0.893,S,HE,,12.465028600047415,0.1762627697665522,False
6573549_118881,32.225,-9.627,G,HE,,22.444481593478606,0.17609730022527056,True
6572667_123904,35.387,-13.822,G,HE,,21.997782911011736,0.1512772053258664,True
6573052_133911,43.158,12.648,B,L,,15.72402200456359,0.16553444681070129,False
6573283_137801,42.935,6.771,O,R,,11.719030079319703,0.16883953977192429,False
6573289_137840,42.078,-7.956,G,L,,13.111674950211356,0.1525111031434556,True
6573637_149910,37.619,-0.679,S,L,,14.89648287348393,0.1840585065510972,False
6572711_151121,44.747,10.168,B,R,,12.786603653824576,0.16150729314634543,False
6572742_151810,47.572,-4.193,B,L,,6.470427574743416,0.14434742767611008,False
6572748_151875,45.575,8.93,C,L,,11.300465698368363,0.1590590801402935,False
6573407_164173,31.585,1.293,O,R,,20.954929587092387,0.21999430423510336,False
6573460_165541,44.514,2.493,O,L,,8.366077037656297,0.16112257387284157,False
6573628_169738,45.553,7.377,O,HE,,10.13316031650541,0.1593296137079808,False
6573827_177956,43.935,6.286,B,R,,10.624171544172277,0.16500357070036978,False
6573833_178030,45.732,3.009,B,L,,7.406747261787729,0.15734175892414834,False
6573909_179249,43.818,-11.66,S,HE,,14.53728736731857,0.13974609243508476,False
6574054_184721,40.868,0.485,S,L,,11.642106725159325,0.17250772999808034,False
6574733_187462,45.602,6.451,B,HE,,9.44445895750519,0.15910472863277392,False
6574263_195195,44.507,3.869,O,L,,8.880158219311188,0.16205200068257153,False
6574291_197101,22.053,-3.612,B,L,,30.660501512532374,0.2604016048346908,False
6576093_12289,31.187,-0.501,O,R,,21.318887635146442,0.21733764947786688,False
6576391_49864,24.017,-2.43,S,R,,28.586468634653006,0.25592320447039857,False
6576412_50939,44.633,4.489,C,R,,9.057638213132602,0.1619170424058884,False
6575067_56395,34.896,-20.25,S,L,,26.832132155309612,0.12843965497882093,False
6575701_68132,32.149,7.238,C,R,,21.59981122602695,0.22387176326497324,False
6575742_100278,45.658,-7.595,B,R,,10.222376876245562,0.14386294353126378,False
6575870_101889,39.775,14.487,B,R,,19.282084793922053,0.1763952701004495,False
6576429_112914,33.615,3.542,B,R,,19.21429126978146,0.21181782211897227,False
6576458_113364,45.704,22.568,B,R,,23.569052590208205,0.14313413635890335,False
6575393_120079,25.864,12.5,G,R,,29.423230550026283,0.2656721813020614,True
6576001_133441,31.08,10.954,B,L,,24.058398034781952,0.22829423127702547,False
6575640_151252,35.927,-5.191,S,HE,,17.3669459030654,0.1797497140082232,False
6575832_153566,42.547,7.451,G,R,,12.433004866081252,0.17037549026845705,True
6576291_161043,30.691,5.731,S,R,,22.549431079297765,0.23352886156232558,False
6576369_161828,34.231,1.137,O,L,,18.30434729784157,0.204198657618096,False
6576598_173689,22.515,2.437,B,R,,30.083869332251794,0.3010721682768536,False
6577465_6343,29.886,16.344,O,L,,27.90195928604298,0.22080582786401118,False
6577506_8061,38.724,8.958,O,R,,16.43240518000941,0.18649964640534694,False
6577854_15786,26.374,-14.22,O,R,,29.74518912362132,0.16497898152045964,False
6578221_22638,44.752,6.793,O,HE,,10.304191040542676,0.16211026910644288,False
6577427_30579,8.333,8.598,B,R,,44.9961053092376,0.7092630850172793,False
6577489_34621,30.547,19.218,B,R,,29.176458541090966,0.2051385698833334,False
6577668_38314,23.951,-6.627,B,R,,29.308062542583738,0.2243892184361017,False
6578432_54035,33.731,8.614,F,HE,,20.65130400241108,0.21339299125612401,False
6577483_60129,41.069,-1.46,S,R,,11.523860507659744,0.16882401083208076,False
6577665_64085,33.808,15.351,B,L,,24.18768415950564,0.20215218641095126,False
6577688_64278,24.89,1.288,B,R,,27.64002612155061,0.2709484843558988,False
6577758_65877,42.189,9.334,B,R,,13.908280878670807,0.17141167317705813,False
6577868_68778,28.041,6.96,B,R,,25.429987829332518,0.25530760545497583,False
6577886_69090,49.645,10.379,S,R,,10.764509556872527,0.14584619785263997,False
6578311_102201,3.074,-0.105,O,L,,49.4261115302428,0.33527596050776365,False
6578835_112604,25.892,2.434,O,R,,26.719094670291508,0.26649796338435194,False
6578884_115753,27.925,-3.305,S,R,,24.796242658919113,0.22510092307201443,False
6577733_125635,42.912,6.134,B,HE,,11.382253731137784,0.16882889881513347,False
6578737_142893,33.994,-2.418,O,R,,18.663299815413136,0.19643565580792388,False
6577413_148230,42.899,-0.567,O,L,,9.617727902160675,0.16357952661793054,False
6577471_149898,40.816,-10.963,S,R,,16.021960710225198,0.1482743225846752,False
6577867_158039,28.542,-3.876,O,R,,24.269510501862207,0.21870888810974312,False
6578248_163660,23.245,-4.455,O,R,,29.592263347030418,0.24554446590743764,False
6578483_167768,35.5,-10.726,C,L,,20.100922267398577,0.16241239050287354,False
6578562_175369,27.458,11.792,G,R,,27.679469431331235,0.2540872756155015,True
6578808_184344,24.42,16.605,S,R,,32.6222688512004,0.2561403137282621,False
6578832_186014,27.895,8.948,O,R,,26.18153412235425,0.2557930183003271,False
6592550_6404,40.828,-4.757,O,R,,12.604151419274523,0.16339361803448862,False
6593290_15532,42.331,-10.936,O,R,,14.933340450147112,0.14478422444269018,False
6593466_19240,36.48,10.355,B,R,,19.07528309095307,0.1967017755415248,False
6593498_19451,37.01,7.81,B,R,,17.347512790022666,0.19523089503891372,False
6593676_21064,33.524,0.272,B,R,,18.977949309659355,0.2061381793594972,False
6593887_22892,34.148,-12.234,O,L,,22.055989209282814,0.16004794231376332,False
6592893_43996,38.713,14.401,B,R,,19.936653931891378,0.1809610282684,False
6592951_45285,28.08,3.911,B,L,,24.731201365885973,0.25145974456158365,False
6593044_45496,28.754,2.64,F,HE,,23.89230244241856,0.24309869053117492,False
6592914_67188,19.659,-0.836,O,HE,,32.85163887844867,0.307588838493868,False
6593604_80086,41.283,0.825,G,R,,11.247298075537964,0.17133338041103016,True
6593920_85184,41.292,-6.122,B,L,,12.770988528692678,0.15893590213821032,False
6592469_102368,28.75,0.15,S,R,,23.750473679486902,0.23526157541003462,False
6593340_117751,43.913,6.709,O,HE,,10.897121179467542,0.1651431341869306,False
6594015_135683,47.076,-1.156,O,HE,,5.545819326303373,0.14948723696474878,False
6594031_135697,44.389,-8.639,G,R,,11.849921603116197,0.14500509460505145,True
6594399_140251,46.898,-5.82,G,R,,8.078044565363573,0.14372451057921354,True
6592401_151585,41.009,-3.274,S,L,,11.948311889133125,0.16579440722819475,False
6593663_162526,35.45,-13.75,O,R,,21.903538526913863,0.1514175129534293,False
6594614_173116,36.254,-14.75,S,R,,21.94299469078913,0.14626328842229241,False
6594797_175301,50.662,1.362,S,HE,,2.287638083264047,0.14156265261598405,False
6595255_184104,39.001,2.546,O,HE,,13.73699810730132,0.18285131247811712,False
6592779_3750,24.699,2.979,O,R,,27.96015096525768,0.27993847873733435,False
6594189_7676,25.055,-11.212,S,R,,29.646871150257997,0.18664555458528662,False
6593434_8755,10.445,22.161,S,R,,47.536648451484254,0.22810373036328932,False
6593451_8801,11.052,22.909,O,R,,47.35777639416783,0.21802471349743424,False
6594295_15036,32.948,28.283,B,R,,34.38326326863115,0.15684948296872198,False
6595107_27842,31.748,7.533,B,R,,22.076947094197603,0.22659575033129412,False
6595114_27886,32.108,3.265,O,R,,20.651728474875902,0.2207446211482113,False
6593313_35543,43.508,-19.678,O,HE,,21.63515075057255,0.12087926761530057,False
6594564_46089,36.708,-10.124,O,R,,18.7585351240442,0.16126287545146217,False
6594728_48147,35.482,1.074,B,R,,17.051856203944485,0.19749280337519795,False
6594882_49348,36.938,1.736,G,R,,15.658529305142292,0.19137136850814856,True
6595345_54016,28.923,-0.019,S,R,,23.57700765576497,0.23344148071580426,False
6594561_74743,38.431,-6.0,O,R,,15.294991369726237,0.1684330505546828,False
6595235_88830,16.484,-6.008,O,R,,36.513673055445956,0.2623346074978337,False
6593409_97223,35.834,-7.384,S,R,,18.228521936789058,0.17308742222125612,False
6593427_97271,29.045,-4.755,G,R,,23.932134255013693,0.21166468136739242,True
6593746_130446,10.099,-0.788,G,R,,42.40832164799734,0.41512465973966295,True
6593292_146318,29.647,-12.482,S,R,,26.03958396365042,0.16910515921539498,False
6594842_166714,23.789,-11.527,O,R,,30.938539881513478,0.18684134736525848,False
6595097_173614,36.89,-13.461,O,L,,20.61238998757786,0.14950443263265323,False
6596160_21786,38.298,-0.021,S,R,,14.202015525973767,0.18231195278386747,False
6596844_30554,32.343,-14.594,O,L,,24.885527621491168,0.15388848131717234,False
6596506_46739,32.703,19.367,B,R,,27.69479911463522,0.19459371252521387,False
6595712_72174,39.979,-7.663,O,L,,14.679816415745806,0.15918828791965622,False
6595766_73974,29.142,-4.891,B,R,,23.864577201366885,0.2105034819329688,False
6595819_74765,40.977,4.84,O,R,,12.498205031123472,0.17614035478958417,False
6596486_84124,35.815,3.046,B,L,,16.960758856843643,0.19885079656150662,False
6597000_90267,35.784,11.998,B,R,,20.576118681617288,0.19847560710953144,False
6597756_91450,39.924,-4.059,S,HE,,13.21481203044523,0.16797529872073966,False
6597230_94466,35.464,-10.425,O,L,,19.97262929611422,0.16360135325698993,False
6595645_104807,31.129,10.322,G,R,,23.733169299526768,0.2289003401624429,True
6595711_107695,48.125,7.378,G,L,,8.577616743594925,0.15094669401425212,True
6596183_115307,25.308,16.793,S,R,,31.95950113815921,0.24845096239077205,False
6596873_137861,43.091,-10.336,G,L,,13.977202044758457,0.14444065603552927,True
6597583_144490,43.793,-11.483,S,R,,14.410799353262817,0.14020618309553656,False
6597662_146518,39.062,-15.993,B,R,,20.889133371205233,0.1373071723396998,False
6595603_153987,11.325,-0.339,S,R,,41.17639549547774,0.41744342129407386,False
6595620_154078,49.818,0.726,O,L,,2.7785247884444026,0.14341354629158712,False
6596635_165409,36.273,1.216,B,L,,16.272497810723465,0.1937830770036894,False
6596939_166653,32.741,13.596,O,R,,23.984772189870807,0.2123965542501386,False
6597376_171268,36.217,5.225,O,R,,17.100781093271735,0.19878073346356878,False
6597821_179619,47.184,-4.625,O,L,,7.046309743404701,0.1447735770791011,False
6598042_184164,44.543,-8.964,B,L,,11.986123017890314,0.14395891799860672,False
6597313_19554,34.863,0.892,O,L,,17.659542264736082,0.20033759640960272,False
6597453_22966,44.139,3.747,S,HE,,9.16222298353407,0.16329307588757816,False
6598159_52801,35.635,7.856,B,R,,18.604971405514174,0.20255322673171589,False
6598163_52867,45.012,2.381,S,HE,,7.857436286728642,0.15932663286580756,False
6598232_56647,22.561,-21.182,B,L,,36.674525831972254,0.12433724453350703,False
6596117_62905,42.301,-13.871,O,R,,17.216975402201165,0.13745805220971188,False
6596741_72032,47.516,1.914,G,R,,5.338881156197431,0.15092821518594657,True
6596964_78677,47.142,-15.583,O,R,,16.478411725648805,0.12496967630867287,False
6597859_95996,43.224,14.678,G,R,,17.363405771910074,0.16311880890017905,True
6596390_103225,42.326,12.483,S,L,,16.103899062028425,0.1687864311735967,False
6597205_111196,46.652,1.092,O,HE,,5.949081273608556,0.1529549585312958,False
6596525_134442,43.053,5.615,O,R,,10.989724018372803,0.1681537374571812,False
6597026_142787,21.177,-3.503,O,R,,31.518269908102507,0.26750290405104604,False
6597176_144821,28.613,24.617,O,R,,34.30139148780994,0.1852120909142965,False
6598106_185441,39.23,3.248,O,HE,,13.66171306974349,0.182547850178907,False
6598233_195192,37.207,4.793,L,R,,16.026499867407107,0.19338644423089818,False
6598255_197958,39.932,15.565,F,L,,20.00559544227564,0.17403747837305306,False
6604489_9159,34.63,-1.92,B,L,,17.972848967261697,0.1948259054616574,False
6605709_22683,44.044,-4.12,B,R,,9.406292362030857,0.15445352851190702,False
6605826_24251,28.336,-27.641,S,R,,36.714081453850916,0.10206337729306372,False
6605983_29068,38.543,-10.012,O,R,,17.17667002069959,0.15667885360097777,False
6603570_35557,34.694,-1.612,O,HE,,17.87881931224766,0.19534888508213916,False
6604201_43775,29.858,-9.857,S,L,,24.694546219762774,0.1821566162432777,False
6604536_48063,43.519,-10.329,S,R,,13.687461488530298,0.1434534472262767,False
6605141_56143,37.219,14.238,O,R,,20.886110336776447,0.18786408956162412,False
6603662_61424,36.888,8.994,S,HE,,18.01739659329283,0.19550127953531826,False
6605580_78335,36.91,3.614,S,R,,16.003408886859077,0.1938746729994223,False
6603674_93959,36.565,-1.483,C,R,,16.003859347045015,0.18701284986457417,False
6604231_96868,25.417,7.557,O,L,,28.117559246847865,0.28038498018815056,False
6605425_104432,40.756,-12.928,C,L,,17.465815755354804,0.14306662074617632,False
6606338_118738,24.711,2.329,G,L,,27.886426124550276,0.2772819920798154,True
6604918_133353,37.618,-9.781,B,L,,17.80847789677714,0.15988524553424852,False
6604961_134406,46.94,-11.742,O,HE,,12.991849906768476,0.13307631238655807,False
6605691_141438,43.329,1.009,O,HE,,9.226338493682094,0.1639455802437209,False
6603314_148326,13.525,-22.147,B,R,,44.82789571237981,0.09390130686491299,False
6603331_148354,38.879,-0.185,B,RB,,13.622256274200689,0.17955791042043862,False
6604063_157165,32.629,3.138,B,R,,20.117248445053317,0.21723182500455124,False
6604768_163640,35.48,20.034,B,R,,26.287669276677995,0.1808381719743779,False
6605448_168294,41.19,-16.087,O,R,,19.664884159333358,0.1335335551660748,False
6606219_181738,48.88,-10.957,O,HE,,11.53950817842771,0.13063689562397116,False
6604543_15778,45.279,6.814,G,R,,9.928415633926692,0.16025797073655446,True
6605258_46683,45.605,8.934,O,L,,11.28527274814393,0.15895548998581163,False
6605930_54552,45.179,-1.479,S,HE,,7.4689009901055705,0.15485140575738515,False
6603760_64222,29.783,-11.397,S,L,,25.41561917404335,0.1744018774906905,False
6605650_86147,31.468,-11.61,B,R,,24.023678402775875,0.1691735702605898,False
6605690_86550,32.289,19.421,O,R,,28.029622937171307,0.1962249042551496,False
6604958_101054,48.305,15.66,O,R,,16.212144367726314,0.14610217620314622,False
6605988_111559,38.004,2.225,G,L,,14.665764248752946,0.1869998934093269,True
6604605_151212,40.245,-0.674,B,HE,,12.273520318148337,0.17322819750982674,False
6605054_154552,30.493,-12.208,S,R,,25.166313059325955,0.16862035934019073,False
6605674_160372,42.67,10.78,O,L,,14.588944444338663,0.1688065933290184,False
6606128_167289,51.234,17.698,S,R,,17.743222931587148,0.13639061334285457,False
6606216_168828,32.073,4.19,B,R,,20.85230032874071,0.22233859671545364,False
6606280_174861,31.207,9.722,B,R,,23.40745891804576,0.22908775141659485,False
6606440_184316,45.52,-7.103,G,R,,9.95856460540373,0.1451100005735247,True
6606737_6088,49.445,4.284,O,HE,,5.261718445527088,0.14643157079526242,False
6606857_9734,35.264,-0.556,C,L,,17.244965410229153,0.19519712707994483,False
6607396_14172,33.306,2.288,S,R,,19.32988825627298,0.21165706262560893,False
6607794_18442,29.014,-1.478,B,L,,23.532460134886026,0.22706271142485981,False
6607966_20255,45.058,12.995,S,L,,14.975092286860871,0.1585776911915006,False
6606585_31507,40.61,11.936,O,R,,16.847557567790055,0.17610851780932432,False
6607238_41326,40.164,-3.509,F,R,,12.82536459520742,0.16829471576285854,False
6608410_52659,44.621,-6.989,C,R,,10.532082510121157,0.14766869070780458,False
6608437_52784,36.366,16.329,O,L,,22.95522156286016,0.18742224205553337,False
6607543_64307,26.72,-0.017,O,R,,25.78000560511964,0.2494392227432488,False
6607681_65708,43.972,11.481,S,L,,14.301753214204194,0.16351897080190228,False
6607725_65869,49.153,-7.149,O,HE,,7.893706987214563,0.13619890135079618,False
6607795_71524,41.703,-0.926,S,L,,10.836636240088524,0.16734268588154316,False
6608651_78259,36.617,12.552,S,R,,20.244070563994782,0.19345739022589467,False
6608665_78294,45.482,-0.206,S,LC,,7.021022717524849,0.15539056423786407,False
6608845_80273,40.7,-17.457,S,L,,21.07099544397464,0.13047603910819094,False
6606694_92772,39.991,-5.921,G,R,,13.839556423527455,0.1634851648133184,True
6606834_98360,43.252,-7.328,O,HE,,11.79936811867483,0.1506762109370075,False
6607158_104147,43.712,3.962,B,L,,9.639833401050039,0.16496439995427012,False
6607267_105009,39.699,10.928,O,L,,16.831125482272423,0.18087821888339986,False
6607963_110423,41.684,-1.517,B,L,,10.921865454216146,0.16649815703821702,False
6606598_119293,40.178,-5.936,S,L,,13.677272388893924,0.16284894277284323,False
6606907_124221,41.642,13.843,B,L,,17.59331728242289,0.16991959916066607,False
6608135_130656,40.106,6.76,G,R,,14.117678137710888,0.18049479508689062,True
6608719_137205,40.874,5.166,S,L,,12.722084420408471,0.1767278020275202,False
6609092_141039,39.665,-10.988,O,R,,16.895957179159755,0.15097674684971282,False
6607749_163175,43.706,-10.908,O,R,,14.011384656771076,0.14171106885894078,False
6608687_175625,41.806,8.956,B,L,,13.948891425486115,0.17307756342118774,False
6607651_7622,17.224,-15.888,O,L,,38.6888190566732,0.14981253431426034,False
6608183_9413,28.351,-1.051,S,L,,24.171859713311264,0.23316817731478542,False
6608436_10267,36.169,0.652,S,R,,16.344010064852508,0.19328727683689256,False
6609239_19378,45.554,-12.316,O,R,,14.139687832480602,0.13468975811564304,False
6609501_28872,39.982,-6.171,O,R,,13.956416624621093,0.16291127203663666,False
6607488_45758,27.669,-0.789,S,L,,24.843531995269913,0.2389747688601016,False
6607760_49541,38.552,-5.493,S,R,,14.99065552269146,0.16934846583077948,False
6607997_53075,44.925,6.526,C,HE,,9.998464932178342,0.16146926585698304,False
6607368_67220,24.23,9.72,B,L,,29.89433558385267,0.29069483986674227,False
6607427_68737,40.535,-2.879,O,R,,12.30649690204325,0.16822783019680904,False
6608103_78342,20.317,-10.087,B,L,,33.72674099286796,0.2048580662020918,False
6608171_78651,37.156,-6.391,B,L,,16.62176937031675,0.1716888539519399,False
6608753_84903,39.956,10.256,B,R,,16.203008115778992,0.1802401576190757,False
6608786_85163,27.639,9.017,C,L,,26.445710616279534,0.2579694808342232,False
6609396_95826,47.406,-6.929,O,HE,,8.599992848834237,0.14068105851577845,False
6607854_101763,23.072,-1.092,S,L,,29.44825373430486,0.273047050894201,False
6607868_101922,37.361,19.687,B,R,,24.834799979061643,0.17477687039409726,False
6607971_102965,48.192,-4.251,G,L,,6.052261147703394,0.14263797767841846,True
6609070_107218,30.269,-1.253,O,R,,22.266283255182042,0.22024151441422446,False
6609431_112085,23.49,-0.923,G,L,,29.02467965370161,0.27064777435636334,True
6609556_115951,28.471,-20.232,O,HE,,31.41220566913441,0.131996277073595,False
6609596_118089,35.886,1.574,G,R,,16.688393331893874,0.19631879678795186,True
6609648_124666,44.926,-0.464,O,HE,,7.588199522943501,0.1568859154402461,False
6607340_129952,45.932,-7.394,O,HE,,9.8898867536489,0.14353997134363206,False
6608216_137399,30.8,20.387,S,R,,29.77448184267864,0.19875127602006784,False
6608314_138129,23.672,-1.061,B,L,,28.847518177479323,0.26816383189889226,False
6608671_143691,35.114,-2.164,O,L,,17.520156734458745,0.1918996414011795,False
6608827_148235,24.447,0.306,S,L,,28.054668862775763,0.26990017627370183,False
6607130_154722,35.756,7.812,O,R,,18.476711828677743,0.2018935298408498,False
6607256_157524,43.496,4.406,B,R,,10.02421328583944,0.16599767637775842,False
6607524_158531,22.962,-1.021,S,R,,29.555640493821144,0.27451616292396114,False
6607937_162541,33.531,11.61,O,R,,22.23994291809221,0.21157501198287926,False
6608023_166560,35.691,-5.207,B,L,,17.59702616921393,0.18060947306392505,False
6608769_174578,34.37,10.127,G,R,,20.766632586916927,0.20849090014528024,True
6608867_177295,33.574,3.116,C,R,,19.180795916749652,0.21145134047529848,False
6609011_183060,27.442,5.413,S,R,,25.63598901934544,0.2594777871695006,False
6609196_186228,36.085,12.128,O,R,,20.409326520000604,0.19673767163999237,False
6609331_188922,35.255,-2.172,G,R,,17.381243022292736,0.19123078528780232,True
6613985_5813,10.112,9.712,O,R,,43.486382788178645,0.600950168336227,False
6616538_21964,40.429,11.811,C,R,,16.888124881110986,0.17697997259146148,False
6616911_25084,49.737,10.494,B,R,,10.851645266962977,0.14554080568467356,False
6617112_28829,38.562,6.581,O,R,,15.413546152654167,0.18752498056326386,False
6615370_50234,27.939,4.266,B,R,,24.928727945886045,0.2533428688081599,False
6614060_63695,33.472,-4.21,B,L,,19.488172926162164,0.19305863262685616,False
6614097_63951,26.033,-3.562,O,HE,,26.70561613219212,0.23493818491354496,False
6617109_79735,49.622,-8.552,O,L,,9.023280334778477,0.13303340639002442,False
6615705_85972,30.74,9.637,O,L,,23.798516109203113,0.23249908744847148,False
6617274_93307,16.939,-1.451,O,HE,,35.59059035756502,0.32843065568295104,False
6616272_93575,36.399,-10.373,O,R,,19.15310235967009,0.16125675112127386,False
6614494_100550,35.027,10.534,C,L,,20.402717588595888,0.2043442525360345,False
6614541_100792,41.279,0.452,S,HE,,11.230099955031562,0.17087059737461727,False
6614729_102962,37.608,10.602,S,R,,18.280428550775284,0.19081807409207024,False
6614828_104140,38.833,9.902,O,L,,16.87709966196799,0.18551198091962,False
6614983_105463,35.468,6.862,O,L,,18.362354642038692,0.20349266573663277,False
6615415_109966,27.587,-7.875,S,L,,26.12801550060777,0.20083510786554448,False
6615591_110983,28.192,-6.9,S,L,,25.268337183123073,0.20410468206246357,False
6616820_121911,46.918,4.558,B,R,,7.206530926874595,0.1542431183973947,False
6616831_121965,50.085,2.406,O,R,,3.4089677323201517,0.14375946737478648,False
6614115_125603,46.256,-1.834,O,HE,,6.5077716616365695,0.1511245437366197,False
6615305_135154,33.036,0.605,S,R,,19.473400345086112,0.20965811900302192,False
6614496_154097,30.477,0.334,B,HE,,22.025532570178637,0.22434990506568014,False
6616363_169336,48.221,-2.331,O,LS,,4.872720184865948,0.14493129661627796,False
6614345_5058,31.318,-0.134,B,L,,21.182423846198525,0.2176952358894956,False
6614786_7556,20.138,-4.471,G,L,,32.66938758226116,0.26435722322560395,True
6615297_16212,22.57,0.856,B,R,,29.942238326484546,0.29121699699507597,False
6615390_17756,22.648,-7.205,O,L,,30.709183137947516,0.2251296267512782,False
6616317_26690,30.817,-11.587,O,R,,24.584772888924558,0.17088948268679174,False
6613941_28457,32.027,-13.204,O,L,,24.361636747148168,0.16062465251927346,False
6615519_41935,31.632,-6.509,G,R,,21.859563239003656,0.19188838167349134,True
6614413_60187,42.19,5.032,B,R,,11.472450653631073,0.17129673256989905,False
6616921_86340,41.197,-6.043,G,R,,12.81700659280473,0.15940371223431765,True
6616614_115502,3.122,-1.4,O,L,,49.39784290837,0.2603516747658349,False
6616287_140361,46.441,0.431,O,HE,,6.074310001967299,0.1530200808320027,False
6616301_140422,45.536,-4.041,O,HE,,8.05152016702436,0.1501922552572493,False
6615448_160256,41.831,5.143,O,HE,,11.843901806414976,0.1727771449135077,False
6619631_13680,36.95,-20.166,O,L,,25.46507522078032,0.12685020105328645,False
6619827_15762,47.817,-9.218,O,R,,10.339342967519745,0.1358856900546667,False
6620028_18768,43.341,3.989,S,HE,,9.98996506500398,0.16634983503448592,False
6620274_22588,48.402,1.113,G,HE,,4.246454167891135,0.14770304491768962,True
6618368_43390,38.278,-10.555,S,R,,17.71082462789353,0.15572538110011752,False
6618623_45870,49.263,-4.759,B,R,,5.755540808646917,0.13925635538979264,False
6618734_67230,31.07,-3.166,B,R,,21.66260501417131,0.20843393907655222,False
6620066_78143,36.687,3.652,B,R,,16.229235132932175,0.1950396101419276,False
6617928_91988,35.015,-13.869,G,L,,22.317580200371186,0.15184079717019683,True
6618208_96359,50.239,-2.031,G,RK,,3.039256817052487,0.13990473189788669,True
6619513_131613,10.514,-14.024,O,R,,44.26620349657287,0.13512117823678557,False
6620257_137671,38.546,15.408,B,L,,20.787510192420832,0.17992748594926214,False
6618508_148624,21.756,-4.411,B,R,,31.05882253080435,0.25499586462367,False
6619130_154115,39.077,-1.013,S,HE,,13.461170008583952,0.17729345037359837,False
6619695_157992,31.676,-11.052,B,L,,23.575107210784854,0.17122676523899052,False
6620359_165116,32.073,12.901,B,R,,24.15984540513453,0.21800142417019827,False
6620406_165743,30.143,-20.534,S,L,,30.35589901485377,0.1302491333753387,False
6620447_166309,44.103,-10.279,S,R,,13.272808670360616,0.1422098681754421,False
6620766_177719,28.459,-14.401,O,R,,28.02424810766562,0.16112302809740198,False
6617749_6355,33.832,10.495,S,R,,21.41586442336615,0.2112736452555012,False
6618120_10235,49.915,9.071,S,L,,9.432140054091649,0.14543493140511507,False
6618789_15567,43.312,-6.208,O,R,,11.088670253912326,0.15278427836785594,False
6619025_17510,42.736,-2.713,O,HE,,10.133906699787604,0.16093297905241763,False
6619341_20186,46.021,5.468,G,HE,,8.477998879452628,0.15748563118296083,True
6620088_28141,47.033,3.483,S,HE,,6.482235571159072,0.15339193863385506,False
6618710_40026,48.757,2.662,O,HE,,4.593070106149047,0.14769113502002224,False
6619993_48780,39.76,9.535,B,L,,15.913008043735793,0.18151489845511834,False
6620540_56183,38.973,9.448,B,R,,16.499831302167912,0.18511998969944427,False
6618212_64295,27.298,-14.373,S,R,,29.012478918561925,0.16290182490304095,False
6618458_66920,40.218,4.736,O,R,,13.163480542774389,0.17931294090736116,False
6619022_73178,40.301,10.749,O,R,,16.259046774027066,0.1784103776274022,False
6619579_78470,41.359,-9.478,S,R,,14.627178982975492,0.15077249757029274,False
6619940_83242,32.537,-6.393,O,L,,20.961674980783382,0.18876609847363943,False
6620007_84359,34.014,-4.612,B,L,,19.052630789473664,0.18932938533050261,False
6618596_99600,42.044,-13.491,B,R,,17.068538806822335,0.1389402684462464,False
6618641_100138,31.814,-8.025,S,R,,22.188087366873244,0.18453754373011663,False
6618956_106050,35.602,13.238,B,R,,21.46595089904009,0.19747057159878348,False
6618984_106284,26.16,0.943,O,L,,26.356874795771976,0.2582247154980298,False
6619458_111181,10.279,16.353,S,HE,,45.277295082634964,0.3820757719497914,False
6619470_111235,47.15,1.39,G,R,,5.527621549997794,0.15165822156095532,True
6617701_115812,45.415,11.747,O,L,,13.718208119138593,0.15832674388367438,False
6617728_115859,51.118,9.438,O,R,,9.538646025511168,0.14199067807899265,False
6617815_117291,39.921,-6.008,B,R,,13.94013289032784,0.1635011282214182,False
6617908_118511,22.623,0.807,O,R,,29.8878968480554,0.290354907103783,False
6618919_127063,35.119,11.771,O,R,,20.991798446059832,0.20233198824038012,False
6619032_127735,41.42,4.964,O,R,,12.141157111247674,0.174367366951815,False
6619398_131818,38.235,-3.102,S,L,,14.598377615337945,0.17635577222186144,False
6619713_137132,42.906,-1.622,G,R,,9.730144911562212,0.16206975151822167,True
6619975_140474,37.049,3.418,O,L,,15.824541857507283,0.192976929251613,False
6617719_142969,48.922,-4.085,S,R,,5.430405970091004,0.14097192561987815,False
